id;prsnumber;productcode;productname;qty;uom_name;prs_soh;created_by;created_date;updated_by;updated_date;is_active
211;203397;60213;GRINDING WHEEL 4;2.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
212;203401;00231;"SL/C FOR ABSORB SEPTIK TANK  TOILET FEMALE & MALE ";10.00000;TRIP;0.00;NULL;NULL;NULL;NULL;Y
213;203402;01736;SL/C INSTALL PARABOLA FOR PHILIPINE CHANNEL;4.00000;SETS;0.00;NULL;NULL;NULL;NULL;Y
214;203403;69915;" PIPE SS  3/4 Ø SCH 40";1.00000;LE;0.00;NULL;NULL;NULL;NULL;Y
215;203403;64404;NEPPLE GREASE SS (SAMPLE);10.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
216;501262;52014;SIKAT TANGAN (SIKAT BAJU);50.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
217;203404;63492;HERMASA PAK SHAPER 603 TUNA PACKING MACHINE TUNIPAK ROUND CANS 150MM (603);1.00000;UNIT;0.00;NULL;NULL;NULL;NULL;Y
218;203405;63493;PRE COOKER CHAMBER SPECS : LENGTH (INSIDE) 53 MTRS WIDTH (INSIDE) 12 METERS HEIGHT (ENTRANCE) 15 METERS O HEIGHT 2 METERS 2 DOORS;6.00000;UNITS;0.00;NULL;NULL;NULL;NULL;Y
219;203406;63972;KAWAT RAM (CYCLONE WIRE ) HOLE 5 X 5 X 120;5.00000;MTR;0.00;NULL;NULL;NULL;NULL;Y
220;203407;01737;SL/C FOR PEMBUATAN SALURAN AIR DARI BELAKANG CAUSTIC SODA SAMPAI PINGGIRAN PANTAI;1.00000;LOT;0.00;NULL;NULL;NULL;NULL;Y
221;203408;60064;CEMENT TONASA @50KG/BOX;45.00000;SACK;0.00;NULL;NULL;NULL;NULL;Y
222;203408;52427;PASIR COR ( SAND );3.00000;M3;0.00;NULL;NULL;NULL;NULL;Y
223;203408;52428;PASIR PLESTER ( SAND );2.00000;M3;0.00;NULL;NULL;NULL;NULL;Y
224;203408;60147;GRAVEL (KRIKIL) SPLIT 1/2;5.00000;M3;0.00;NULL;NULL;NULL;NULL;Y
225;203408;62476;WIRE TIE (BENDRAT);3.00000;KGS;0.00;NULL;NULL;NULL;NULL;Y
226;203408;61337;WELDING ROD S/S  32MM;10.00000;KGS;0.00;NULL;NULL;NULL;NULL;Y
227;203409;60733;CUTTING WHEEL 14 (RESIBON BRAND);2.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
228;203409;60213;GRINDING WHEEL 4;3.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
229;203412;01738;SL/C FOR REPAIR & WELDING LEAKING ROTARY DISC DRYER NO 1 ( 3 X REPAIR);1.00000;LOT;0.00;NULL;NULL;NULL;NULL;Y
230;203413;01739;SL/C TOOLS & MATERIAL FOR REPAIR KURSI/SOFA DI RUANGAN MEETING PRODUKSI;1.00000;LOT;0.00;NULL;NULL;NULL;NULL;Y
231;501265;60733;CUTTING WHEEL 14 (RESIBON BRAND);10.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
232;501265;61271;WELDING ROD SS 26MM;10.00000;KGS;0.00;NULL;NULL;NULL;NULL;Y
233;501265;60089;WELDING ROD RB 26  Ø 26MM;20.00000;KGS;0.00;NULL;NULL;NULL;NULL;Y
234;900184;50009;WATERBATH;1.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
235;203417;63402;ADDICTIVE OIL  BESTON 898   @ 18 KG/PAIL;1.00000;PAILS;0.00;NULL;NULL;NULL;NULL;Y
236;203418;01742;SL/C FOR PEMASANGAN / PENYUSUNAN BATU DI BAWAH DERMAGA;1.00000;LOT;0.00;NULL;NULL;NULL;NULL;Y
237;800263;90893;BOLPOIN TINDIS-TINDIS;0.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
238;203424;63495;LAMPU SOROT HOLLOGENT 500 WATT 220 VOLT 50HZ;1.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
239;203424;61729;MCB LG 20 AMP 220 VOLT 50 HZ;1.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
240;203424;60082;CABLE NYY 2X25MM ETERNA  @ 50 MTR;1.00000;ROLL;0.00;NULL;NULL;NULL;NULL;Y
241;203425;01743;SL/C FOR BONGKAR & PASANG KEMBALI PAVING BLOCK DI BELAKANG RECEIVING & DEPAN RENDERING SAMPAI DEPAN PINTU EXIT LOINING;250.00000;M2;0.00;NULL;NULL;NULL;NULL;Y
242;203425;64195;INTERBLOCK GRAY K400 (PAVING BLOCK);400.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
243;203426;60714;BATU BATA MERAH ( 5CM X 10CM X 21CM);1400.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
244;203429;64267;FILING CABINET (185313) H 180CM X W 90CM X D 39CM;10.00000;UNIT;0.00;NULL;NULL;NULL;NULL;Y
245;900187;50170;SARUNG TANGAN KARET;2.00000;PAIR;0.00;NULL;NULL;NULL;NULL;Y
246;203432;63781;"PILLOW BLOCK P 207 ";1.00000;PC;0.00;NULL;NULL;NULL;NULL;Y
247;203433;63094;BOLT & NUT BAJA 2 X 1/2;48.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
248;203433;66353;"BOLT & NUT SS  2 X 1/2 ";8.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
249;203434;60139;SEAL TAPE TBA;24.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
250;203435;01744;SL/C FOR EXTENDING THE LENGTH OF SCREW CONVEYOR FOR MINCER FROM 5 MTRS TO 6 MTRS;1.00000;LOT;0.00;NULL;NULL;NULL;NULL;Y
251;203436;60151;BEARING HALVES CR0849B;4.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
252;203436;60679;ASSEMBLING CONECTING ROD ( HIGH STAGE ) INDEX NO76;2.00000;SET;0.00;NULL;NULL;NULL;NULL;Y
253;203436;60678;PISTON INDEX NO85;1.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
254;203436;61029;"LOCK SPRING ; PISTON PIN INDEX NO 87";10.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
255;203436;63299;PISTON RING FC PC BFG 189;4.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
256;203436;63001;BUSHING CONECTING ROD ND CR 0830-B;2.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
257;203437;63298;PISTON RING FC PC BC3 89;4.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
258;203437;63218;PISTON RING FC PC BC 30;4.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
259;203437;63297;PISTON RING FC PC BC3;4.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
260;203437;60677;CYLINDER SLEEVE INDEX NO61;1.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
261;203437;61032;LIFT PIN + SPRING +  SPLIT PIN;15.00000;SET;0.00;NULL;NULL;NULL;NULL;Y
262;203437;61033;SPRING LIFT PIN INDEX NO69;15.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
263;203438;61020;DISCHARGE PLATE VALVE INDEX NO110;6.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
264;203438;61023;SPRING SET SUCTION PLATE VALVE (LOW STAGE B2 TYPE 9 PCS/SET);10.00000;SET;0.00;NULL;NULL;NULL;NULL;Y
265;203438;61055;SPRING DISCHARGE PLATE VALVE (LOW STAGE SIDE MYCOM B3 TYPE 9 PCS/SET);10.00000;SET;0.00;NULL;NULL;NULL;NULL;Y
266;203440;63500;"O RING  Tbl: 25mm X In Diameter: 55mm ";3.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
267;203443;63785;POTENSIO R? 28Y 5K OHM;2.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
268;203445;63269;ELECTRICAL TAPE 3M;1.00000;ROLL;0.00;NULL;NULL;NULL;NULL;Y
269;203446;63786;CONTACTOR FUJI ELECTRIC  COIL 12 VOLT/24VOLT (1 SET 2 CONTACTOR);3.00000;SETS;0.00;NULL;NULL;NULL;NULL;Y
270;203446;63787;TRANSFORMER CT INPUT 220VOLT OUTPUT 12/24 VOLT;2.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
271;203448;69893;BALON LAMPU XL 80 WATT 220 VOLT PHILIPS  TORNADO;2.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
272;203448;63989;LAMPU SOROT  PHILIPS  250 WATT 220 VOLT;1.00000;SET;0.00;NULL;NULL;NULL;NULL;Y
273;203449;63268;THINNER (SUPER) @ 5 LITER;2.00000;TIN;0.00;NULL;NULL;NULL;NULL;Y
274;501250;99926;GEMBOK TOP SECURITY SOLID 70mm;3.00000;PART;0.00;NULL;NULL;NULL;NULL;Y
275;800265;99849;HEADSET FOR LAPTOP;1.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
276;800265;99850;POWER BANK HP BLACKBARRY;2.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
277;203451;50015;THINNER CAT & DOG @5L;1.00000;TIN;0.00;NULL;NULL;NULL;NULL;Y
278;203453;63368;CABLE TIES 25CM;2.00000;PACK;0.00;NULL;NULL;NULL;NULL;Y
279;203454;60207;FLEXIBLE PIPE 1/2;1.00000;ROLL;0.00;NULL;NULL;NULL;NULL;Y
280;203456;60288;V BELT A 53;6.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
281;203457;63791;ROD ACCELERATOR LINK P/N : 2601 - EA;2.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
282;203458;01745;SL/C FOR REPAIR OF ROOF VENTILATOR @ PRODUCTION MAIN BUILDING;2.00000;UNITS;0.00;NULL;NULL;NULL;NULL;Y
283;203460;63398;Y-BEARING TU COMPLETE WITH HOUSING BRAND FYH TYPE T210;2.00000;SETS;0.00;NULL;NULL;NULL;NULL;Y
284;203461;67199;0;1.00000;0;0.00;NULL;NULL;NULL;NULL;Y
285;203461;63275;ADAPTER SLEEVE H308;1.00000;SET;0.00;NULL;NULL;NULL;NULL;Y
286;203461;63569;LOCATING RING 2 FRB 8/80;2.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
287;203461;69878;DOUBLE LIP SEALS TSNA 5086;2.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
288;203462;60733;CUTTING WHEEL 14 (RESIBON BRAND);10.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
289;203463;64191;KUNCI L 9/16;2.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
290;203463;64192;TALI NYLON 10 MM;12.00000;MTR;0.00;NULL;NULL;NULL;NULL;Y
291;203465;60353;BEARING 6207 / C3  (OPEN)  SKF;2.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
292;203466;01466;SL/C FOR REPAIR PRINTER CANON IP 2700;1.00000;UNIT;0.00;NULL;NULL;NULL;NULL;Y
293;501257;10007;SUNFLOWER OIL;100.00000;MT;0.00;NULL;NULL;NULL;NULL;Y
294;900189;52401;SUNLIGHT @ 800 ML;2.00000;SCHT;0.00;NULL;NULL;NULL;NULL;Y
295;900189;52322;SUPERPELL @ 800 ML;2.00000;BTL;0.00;NULL;NULL;NULL;NULL;Y
296;203468;01747;SL/C FOR PENGANTIAN PLATE FISH CHUTE RECEIVING;1.00000;LOT;0.00;NULL;NULL;NULL;NULL;Y
297;203469;65896;CUTTING WHEEL 7;20.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
298;203469;60213;GRINDING WHEEL 4;10.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
299;203471;69893;BALON LAMPU XL 80 WATT 220 VOLT PHILIPS  TORNADO;2.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
300;203471;61169;"FITTING GANTUNG PORSELIN ";2.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
301;203472;61238;BRONZE 2 ( TIGER BRONZE );20.00000;KGS;0.00;NULL;NULL;NULL;NULL;Y
302;203472;61239;BRONZE 3 ( TIGER BRONZE );20.00000;KGS;0.00;NULL;NULL;NULL;NULL;Y
303;203473;61337;WELDING ROD S/S  32MM;25.00000;KGS;0.00;NULL;NULL;NULL;NULL;Y
304;203475;01748;SL/C FOR FABRICATION PAGAR PENGAMAN CANSTEIN DI DEPAN COLD STORAGE;1.00000;LOT;0.00;NULL;NULL;NULL;NULL;Y
305;203476;63502;GI ELBOW 25 45 DERAJAT ISTW WELDED TYPE;4.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
306;203476;63503;GI ELBOW 25 90 DERAJAT ISTW;2.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
307;203477;01749;SL/C TOOLS & MATERIAL FOR FABRICATION RANGKA PINTU  ALUMINIUM 80CM X 2125 MTR;1.00000;LOT;0.00;NULL;NULL;NULL;NULL;Y
308;203478;01750;SL/C TOOLS & MATERIAL FOR PERBAIKAN LANTAI DAN DINDING THAWING BIN NO 10 11 & 14 DI RECEIVING;13.00000;M2;0.00;NULL;NULL;NULL;NULL;Y
309;203479;01751;SL/C TOOLS & MATERIAL FOR PEMASANGAN SIKA FLOOR DI LANTAI TRICANTER ( USING SIKA FLOOR);73.00000;M2;0.00;NULL;NULL;NULL;NULL;Y
310;203480;01752;SL/C TOOLS & MATERIAL FOR PERBAIKAN LANTAI DI BELAKANG RECEIVING LOADING AREA ( USING SIKA FLOOR);50.00000;M2;0.00;NULL;NULL;NULL;NULL;Y
311;203483;01754;SL/C FOR FABRICATION PLATFORM @ TRICANTER BUILDING;1.00000;LOT;0.00;NULL;NULL;NULL;NULL;Y
312;203484;63474;S/S PIPE 304 SCH 40 2 Ø;2.00000;LE;0.00;NULL;NULL;NULL;NULL;Y
313;203484;63498;S/S PIPE 304 SCH 40 1 Ø;16.00000;LE;0.00;NULL;NULL;NULL;NULL;Y
314;203484;61337;WELDING ROD S/S  32MM;10.00000;KGS;0.00;NULL;NULL;NULL;NULL;Y
315;203484;60733;CUTTING WHEEL 14 (RESIBON BRAND);1.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
316;203484;60213;GRINDING WHEEL 4;1.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
317;203485;63031;NUT SELF LOCK 4301 - IK ( 90179 - 14002 - 71 );8.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
318;203485;63030;WASHER CD SPRING 4301 - CK;8.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
319;203488;63920;V BELT  B 65;2.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
320;100048;52714;MESIN BINDER;1.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
321;203491;63594;COVER COLOMN ASSY  5241567 - 33;1.00000;SET;0.00;NULL;NULL;NULL;NULL;Y
322;203491;63596;COVER COLOMN TOP  9202408 - 00;1.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
323;203492;63061;GROUT SIKA ( @ 1 KG/BGS ) WHITE COLOR;5.00000;BOX;0.00;NULL;NULL;NULL;NULL;Y
324;203493;52427;PASIR COR ( SAND );4.00000;M3;0.00;NULL;NULL;NULL;NULL;Y
325;203494;63987;KAWAT RAM (CYCLONE WIRE ) 150 cm x 25 mtr  @HOLL 5CM X 5CM;4.00000;ROLLS;0.00;NULL;NULL;NULL;NULL;Y
330;203497;60064;CEMENT TONASA @50KG/BOX;4.00000;SACK;0.00;NULL;NULL;NULL;NULL;Y
331;203498;63798;BARBELL & DUMBBELL WITH @ 50 KGS CARRY CASE;1.00000;SET;0.00;NULL;NULL;NULL;NULL;Y
332;203498;63799;TREADMILL;1.00000;UNIT;0.00;NULL;NULL;NULL;NULL;Y
333;203498;63800;ELLIPTICAL CROSS TRAINER;1.00000;UNIT;0.00;NULL;NULL;NULL;NULL;Y
334;203498;63801;HOME GYM AXT BASIC;1.00000;SET;0.00;NULL;NULL;NULL;NULL;Y
335;203500;01755;SL/C FOR INSTALLATION OF SPIRAX SARCO CONTROLS & STEAMLINE AS PER DRAWING;1.00000;LOT;0.00;NULL;NULL;NULL;NULL;Y
336;203501;62094;CABLE SCUNT 25 MM;50.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
337;203501;63175;CABLE SCUN 35MM;50.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
338;203501;64508;CABLE SCUNT 80 MM;25.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
339;203502;61754;RUBBER BELT WET ASH CONVEYOR BOILER ALSTOM 1050 T/h SPECIFICASI : BRAND BANDO CONTINENTAL 5 PLAY;1.00000;ROLL;0.00;NULL;NULL;NULL;NULL;Y
340;100049;90705;STAMP PAD;1.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
341;203503;60967;LIFTER HOUSING   P/N  4235;1.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
342;203504;01726;SL/C FOR TROUBLESHOOTING  ELECTRIC AND ENGINE SYSTEM KIJANG INNOVA;1.00000;LOT;0.00;NULL;NULL;NULL;NULL;Y
343;203505;63803;DOOR 82 CM X 22 MTR ( KAKA BRAND);1.00000;UNIT;0.00;NULL;NULL;NULL;NULL;Y
344;203507;61620;WHEELBARROW ARCO ( GEROBAK DORONG );2.00000;UNIT;0.00;NULL;NULL;NULL;NULL;Y
345;203509;63814;CENTER DRILL Ø 1/4;1.00000;PC;0.00;NULL;NULL;NULL;NULL;Y
346;203510;01756;SL/C FOR FINISHING / ACIAN DINDING PAGAR DI BELAKANG CANTEEN SAMPAI DERMAGA;1.00000;LOT;0.00;NULL;NULL;NULL;NULL;Y
347;203511;60064;CEMENT TONASA @50KG/BOX;66.00000;SACK;0.00;NULL;NULL;NULL;NULL;Y
348;203511;64152;BAMBU/BULU 3 X 8 MTR;10.00000;LE;0.00;NULL;NULL;NULL;NULL;Y
349;203511;61008;TALI RAFIAH @ 1 KGS;1.00000;ROLL;0.00;NULL;NULL;NULL;NULL;Y
350;203512;63815;BALON LAMPU HPIT 400W/220V;2.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
351;203512;63816;BALAST HPL 400W/220V;2.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
352;203512;63817;IGNATION 400W/220V;2.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
353;203512;63818;CAPASITOR 30 MICROFARAT;2.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
354;203513;63819;OIL SEAL  450154  (OUT  62 MM IN 42 MM) FOR CENTER SHAFT  ANGELUS;1.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
355;501283;90114;TRANSFER SLIP;0.00000;PADS;0.00;NULL;NULL;NULL;NULL;Y
356;700360;92111;GAUN FOR SUPERVISOR;28.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
357;700361;50129;"TOPI LOGO SPFI ; PUTIH - BIRU";28.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
358;700362;01419;SL/C FOR REPAIR PRINTER CANON IP 1180;1.00000;UNIT;0.00;NULL;NULL;NULL;NULL;Y
359;203516;62129;LIFTER CAM   P/N 4049;1.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
360;203518;63064;HANDLE KEY DOOR 2 SLAG MERK JUPITER;1.00000;SETS;0.00;NULL;NULL;NULL;NULL;Y
361;203519;61153;GI TEE ( DRAT ) 1/2;2.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
362;203520;63820;MULTY METER (AVO METER) SANWA - ANALOG;1.00000;UNIT;0.00;NULL;NULL;NULL;NULL;Y
363;203521;50015;THINNER CAT & DOG @5L;1.00000;TIN;0.00;NULL;NULL;NULL;NULL;Y
364;203523;01757;SL/C & MATERIALS FOR MENUTUP LUBANG PLAFOND DI PACKING ( ADDITIONAL WORKS );1.00000;LOT;0.00;NULL;NULL;NULL;NULL;Y
365;203524;90111;CALCULATOR 12 DIGIT;1.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
366;203525;61343;SEAMING ROLL ANG 40P 1st OPR IMETA 612-HK C/N2  WITH RETAINING RING;8.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
367;203525;61344;SEAMING ROLL ANG 40P 2nd OPR IMETA 612-HK C/43 WITH RETAINING RING;8.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
368;203525;64353;SEAMING ROLL PIN  IMETA  673 - 1 - 1R  2Nd operation  ANGELUS  40P  307;8.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
369;203525;64354;SEAMING ROLL PIN  IMETA   1St  operation  ANGELUS 40P   307;8.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
370;203526;63294;AIR CONDITIONER (AC) TCL BRAND 15 HP 220 VOLTS 50 HERTZ;1.00000;UNIT;0.00;NULL;NULL;NULL;NULL;Y
371;203527;52427;PASIR COR ( SAND );5.00000;M3;0.00;NULL;NULL;NULL;NULL;Y
372;203528;61768;CHAIN RS 60 SINGLE ROW (HITACHI);1.00000;BOX;0.00;NULL;NULL;NULL;NULL;Y
373;501284;90692;TEA SARIWANGI;2.00000;DOS;0.00;NULL;NULL;NULL;NULL;Y
374;501284;90108;SUGAR @ 1 KG;5.00000;KGS;0.00;NULL;NULL;NULL;NULL;Y
375;501284;90690;NESCAFE 200 GR;2.00000;BTL;0.00;NULL;NULL;NULL;NULL;Y
376;501284;90691;COFFEMATE @ 450 G;5.00000;DOS;0.00;NULL;NULL;NULL;NULL;Y
377;501284;90705;STAMP PAD;1.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
378;501284;90534;FOTO COPY PAPER A3;1.00000;REAMS;0.00;NULL;NULL;NULL;NULL;Y
379;501285;93215;"KAPUR TULIS ";5.00000;DOS;0.00;NULL;NULL;NULL;NULL;Y
380;501286;90317;KALKULATOR 12 DIGIT;1.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
381;501287;10003;VG 910;24700.00000;KGS;0.00;NULL;NULL;NULL;NULL;Y
382;501288;10002;SOYA BIN OIL;100.00000;MT;0.00;NULL;NULL;NULL;NULL;Y
383;203529;62860;"OIL   PERTAMINA MESRAN  SAE 10 ";30.00000;LITER;0.00;NULL;NULL;NULL;NULL;Y
384;203530;01758;SL/C TOOL & MATERIAL FOR REWINDING ELECTRO MOTOR BY PASS PACKING & GANTI BEARING;2.00000;UNITS;0.00;NULL;NULL;NULL;NULL;Y
385;203531;63496;WALL FAN CKE 220 VOLT 50HZ Ø 30;8.00000;UNIT;0.00;NULL;NULL;NULL;NULL;Y
386;203531;63269;ELECTRICAL TAPE 3M;1.00000;ROLL;0.00;NULL;NULL;NULL;NULL;Y
387;203531;60083;CABLE TIES 30CM;1.00000;PACK;0.00;NULL;NULL;NULL;NULL;Y
388;203532;60064;CEMENT TONASA @50KG/BOX;30.00000;SACK;0.00;NULL;NULL;NULL;NULL;Y
389;203534;69959;WATER FLOW METER 6 DIGIT TYPE FLANGE  3;1.00000;UNIT;0.00;NULL;NULL;NULL;NULL;Y
390;203535;64015;HOSE HYDRAULIC (SAMPLE);3.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
391;203536;63655;"PANEL MCP FOR GENSET CATERPILLAR; MODEL: 3412  7D1; S/N: 1Z14987";1.00000;SET;0.00;NULL;NULL;NULL;NULL;Y
392;400095;90197;TAPE WIRELESS MIKE KECIL;1.00000;UNIT;0.00;NULL;NULL;NULL;NULL;Y
393;203537;01759;SL/C FOR THE STRENGTH TEST OF IM COLUMN STRUCTURE ( 14 TESTS);1.00000;LOT;0.00;NULL;NULL;NULL;NULL;Y
394;203538;62204;MECHANICAL SEAL  ( SAMPLE );3.00000;SET;0.00;NULL;NULL;NULL;NULL;Y
395;203539;63823;AUTO BREAKER LS MEC  ABS 103b 380VOLT 3PHASE 3 POLE 75 AMP;1.00000;PC;0.00;NULL;NULL;NULL;NULL;Y
396;203539;63824;CONTACTOR MEC LS GMC - 50 A;3.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
397;203539;63825;CONTACT BANTU LS AU-4;3.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
398;203539;63826;OVERLOAD MT-6328 - 40 AMP;1.00000;PC;0.00;NULL;NULL;NULL;NULL;Y
399;203540;01760;SL/C TOOLS & MATERIAL FOR REWINDING ELECTRO MOTOR  BLOWER HOUSE & GANTI BEARING;1.00000;LOT;0.00;NULL;NULL;NULL;NULL;Y
400;203541;01761;SL/C FOR INSTALLATION OF CCTV CABLE SETTING OF DRV TO INTERNET VIA COMPUTER  & HANDPHONE;1.00000;LOT;0.00;NULL;NULL;NULL;NULL;Y
401;203542;63829;DVR AVTECH KFD 677 (WITH CAMERA);1.00000;UNIT;0.00;NULL;NULL;NULL;NULL;Y
402;203542;63830;CAMERA IN DOOR SJA 2008;1.00000;PC;0.00;NULL;NULL;NULL;NULL;Y
403;203542;63831;CAMERA SEMI OUTDOOR SJA 978;1.00000;PC;0.00;NULL;NULL;NULL;NULL;Y
404;203542;63832;CAMERA OUTDOOR SJA 878;2.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
405;203542;63833;CABLE COAXIAL + POWER PRO @ 800 MTRS/ROLL;1.00000;ROLL;0.00;NULL;NULL;NULL;NULL;Y
406;203542;63834;CONNECTOR;8.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
407;501294;10023;PALM OIL;2000.00000;KGS;0.00;NULL;NULL;NULL;NULL;Y
408;203543;63835;ELBOW SS 3  WELDED TYPE SCH 40;6.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
409;203543;63836;ELBOW SS 4  WELDED TYPE;1.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
410;203544;63924;BOWL DRIVE / MINCER 4 X 16 MM @ 100 MTRS/ROLL;1.00000;ROLL;0.00;NULL;NULL;NULL;NULL;Y
411;203544;63838;CABLE YSLY-JZØ 3 X 15 MM @ 50 MTRS;1.00000;ROLL;0.00;NULL;NULL;NULL;NULL;Y
412;203544;63925;SIMP DRIVE 4 X 4 MM @ 50 MTRS / ROLL;1.00000;ROLL;0.00;NULL;NULL;NULL;NULL;Y
413;203544;63843;CABLE LIYCY Ø 2 X 075 MM @ 50 MTRS;1.00000;ROLL;0.00;NULL;NULL;NULL;NULL;Y
414;203544;63844;CABLE LIYCY Ø 4 X 075 MM @ 50 MTRS;3.00000;ROLL;0.00;NULL;NULL;NULL;NULL;Y
415;203548;62702;PIPE S/S 304 Ø 15 X 6 MTR SCH 40;1.00000;LE;0.00;NULL;NULL;NULL;NULL;Y
416;203549;63846;FLANGE S/S Ø 2 PN 40;2.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
417;203550;63847;MS FLANGE 3 Ø PN40;2.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
418;203550;63848;FLANGE  S/S 4 Ø JIS;2.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
419;203551;63857;INTERNAL FEED GEAR  7P   63T   P/N 18P623;1.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
420;203551;63858;FEED ECCENTRIK  P/N 6P662;1.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
421;203551;63859;INTERNAL GEAR LINER   P/N5P662;1.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
422;203551;63860;DRIVE GEAR FOR FEED ARMS   7P   45T   P/N19P623;1.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
423;203551;63861;FEED TURRET SHAFT   P/N 11P644;1.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
424;203551;63862;FEED ARM SLIDE   P/N 17P263A;7.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
425;203552;63834;CONNECTOR;15.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
426;203553;01762;SL/C FOR PEMBUATAN MEJA;1.00000;LOT;0.00;NULL;NULL;NULL;NULL;Y
